DevID,B,C,nthvalue,1,2,3,4
[03],[0b],[00],[f6],[55],[fe],[03],[5d]
[01],[00],[FF],[f5],[00],[00],[00],[00]
[01],[00],[00],[f6],[41],[02],[00],[6c]
[03],[0b],[00],[f7],[55],[ff],[02],[5d]
[01],[00],[00],[f7],[41],[02],[00],[6c]
[03],[0c],[00],[f8],[54],[ff],[02],[5e]
[01],[ff],[00],[f8],[41],[02],[00],[6c]
[03],[0b],[00],[f9],[55],[ff],[02],[5e]
[01],[00],[00],[f9],[41],[02],[00],[6c]
[03],[0b],[00],[fa],[54],[ff],[02],[5e]
[01],[ff],[00],[fa],[41],[02],[00],[6c]
[03],[0b],[00],[fb],[55],[00],[01],[5d]
[01],[ff],[00],[fb],[41],[02],[00],[6c]
[03],[0c],[00],[fc],[55],[ff],[02],[5d]
[01],[00],[00],[fc],[41],[02],[00],[6c]
[03],[0b],[00],[fd],[56],[ff],[02],[5d]
[01],[ff],[00],[fd],[41],[02],[00],[6c]
[01],[ff],[00],[fe],[41],[02],[00],[6c]
[03],[00],[FF],[fe],[00],[00],[00],[00]
[03],[0c],[00],[ff],[56],[ff],[02],[5d]
[01],[ff],[00],[ff],[41],[02],[00],[6c]
[03],[0c],[00],[00],[55],[ff],[02],[5d]
[01],[00],[00],[00],[41],[02],[00],[6c]
[03],[0c],[00],[01],[56],[ff],[02],[5d]
[01],[00],[00],[01],[41],[02],[00],[6c]
[01],[ff],[00],[02],[41],[02],[00],[6c]
[01],[ff],[00],[03],[41],[02],[00],[6c]
[03],[00],[FF],[02],[00],[00],[00],[00]
[03],[00],[FF],[03],[00],[00],[00],[00]
[03],[0c],[00],[04],[55],[fe],[03],[5d]
[01],[00],[00],[04],[41],[02],[00],[6c]
[01],[ff],[00],[05],[41],[02],[00],[6c]
[03],[00],[FF],[05],[00],[00],[00],[00]
[03],[0b],[00],[06],[56],[fe],[03],[5d]
[01],[ff],[00],[06],[41],[02],[00],[6c]
[01],[ff],[00],[07],[41],[02],[00],[6c]
[03],[00],[FF],[07],[00],[00],[00],[00]
[03],[0c],[00],[08],[56],[ff],[02],[5c]
[01],[00],[00],[08],[41],[02],[00],[6c]
[03],[0b],[00],[09],[56],[fe],[02],[5c]
[01],[ff],[00],[09],[41],[02],[00],[6c]
[03],[0c],[00],[0a],[55],[ff],[02],[5d]
[01],[00],[00],[0a],[41],[02],[00],[6c]
[03],[0b],[00],[0b],[56],[ff],[02],[5d]
[01],[00],[00],[0b],[41],[02],[00],[6c]
[03],[0b],[00],[0c],[56],[fe],[03],[5c]
[01],[ff],[00],[0c],[41],[02],[00],[6c]
[01],[00],[00],[0d],[41],[02],[00],[6c]
[03],[00],[FF],[0d],[00],[00],[00],[00]
[03],[0c],[00],[0e],[56],[fe],[03],[5d]
[01],[ff],[00],[0e],[41],[02],[00],[6c]
[03],[0c],[00],[0f],[56],[fe],[03],[5c]
[01],[ff],[00],[0f],[41],[02],[00],[6c]
[03],[0b],[00],[10],[56],[fe],[03],[5c]
[01],[00],[00],[10],[41],[02],[00],[6c]
[03],[0b],[00],[11],[57],[fe],[02],[5c]
[01],[ff],[00],[11],[41],[02],[00],[6c]
[03],[0c],[00],[12],[57],[ff],[02],[5c]
[01],[00],[00],[12],[41],[02],[00],[6c]
[03],[0b],[00],[13],[57],[ff],[02],[5c]
[01],[00],[00],[13],[41],[02],[00],[6c]
[03],[0c],[00],[14],[58],[ff],[02],[5b]
[01],[00],[00],[14],[41],[02],[00],[6c]
[03],[0b],[00],[15],[57],[ff],[02],[5b]
[01],[ff],[00],[15],[41],[02],[00],[6c]
[01],[00],[00],[16],[41],[02],[00],[6c]
[03],[00],[FF],[16],[00],[00],[00],[00]
[03],[0b],[00],[17],[59],[fe],[02],[5a]
[01],[00],[00],[17],[41],[02],[00],[6c]
[03],[0c],[00],[18],[5a],[fe],[02],[59]
[01],[ff],[00],[18],[41],[02],[00],[6c]
[03],[0c],[00],[19],[5a],[fe],[02],[59]
[01],[00],[00],[19],[41],[02],[00],[6c]
[03],[0c],[00],[1a],[59],[fe],[02],[59]
[01],[00],[00],[1a],[41],[02],[00],[6c]
[03],[0b],[00],[1b],[5a],[fe],[02],[59]
[01],[00],[00],[1b],[41],[02],[00],[6c]
[03],[0b],[00],[1c],[5a],[ff],[02],[58]
[01],[00],[00],[1c],[41],[02],[00],[6c]
[03],[0a],[00],[1d],[59],[fe],[02],[59]
[01],[00],[00],[1d],[41],[02],[00],[6c]
[03],[0b],[00],[1e],[59],[fe],[03],[59]
[01],[00],[00],[1e],[41],[02],[00],[6c]
[03],[0b],[00],[1f],[59],[fe],[02],[59]
[01],[ff],[00],[1f],[41],[02],[00],[6c]
[03],[0c],[00],[20],[5a],[fe],[02],[59]
[01],[00],[00],[20],[41],[02],[00],[6c]
[01],[00],[00],[21],[41],[02],[00],[6c]
[03],[00],[FF],[21],[00],[00],[00],[00]
[03],[0b],[00],[22],[5a],[fe],[03],[59]
[01],[ff],[00],[22],[41],[02],[00],[6c]
[03],[0b],[00],[23],[59],[fe],[03],[59]
[01],[ff],[00],[23],[41],[02],[00],[6c]
[03],[0c],[00],[24],[59],[fd],[03],[59]
[01],[ff],[00],[24],[41],[02],[00],[6c]
[03],[0b],[00],[25],[59],[fd],[03],[59]
[01],[00],[00],[25],[41],[02],[00],[6c]
[01],[00],[00],[26],[41],[02],[00],[6c]
[01],[00],[00],[27],[41],[02],[00],[6c]
[01],[00],[00],[28],[41],[02],[00],[6c]
[01],[ff],[00],[29],[41],[02],[00],[6c]
[03],[00],[FF],[26],[00],[00],[00],[00]
[03],[00],[FF],[27],[00],[00],[00],[00]
[03],[00],[FF],[28],[00],[00],[00],[00]
[03],[00],[FF],[29],[00],[00],[00],[00]
[03],[0b],[00],[2a],[5a],[fe],[03],[59]
[01],[ff],[00],[2a],[41],[02],[00],[6c]
[03],[0c],[00],[2b],[59],[fd],[03],[59]
[01],[ff],[00],[2b],[41],[02],[00],[6c]
[03],[0c],[00],[2c],[59],[fd],[03],[59]
[01],[ff],[00],[2c],[41],[02],[00],[6c]
[01],[ff],[00],[2d],[41],[02],[00],[6c]
[03],[00],[FF],[2d],[00],[00],[00],[00]
[03],[0c],[00],[2e],[57],[fd],[04],[5c]
[01],[00],[00],[2e],[41],[02],[00],[6c]
[03],[0c],[00],[2f],[56],[fe],[03],[5c]
[01],[ff],[00],[2f],[41],[02],[00],[6c]
[03],[0c],[00],[30],[56],[fd],[04],[5d]
[01],[00],[00],[30],[41],[02],[00],[6c]
[03],[0b],[00],[31],[55],[fe],[03],[5d]
[01],[00],[00],[31],[41],[02],[00],[6c]
[03],[0b],[00],[32],[54],[fe],[03],[5e]
[01],[00],[00],[32],[41],[02],[00],[6c]
[03],[0c],[00],[33],[54],[fe],[03],[5e]
[01],[ff],[00],[33],[41],[02],[00],[6c]
[03],[0b],[00],[34],[56],[fe],[03],[5c]
[01],[ff],[00],[34],[41],[02],[00],[6c]
[03],[0b],[00],[35],[55],[fe],[03],[5d]
[01],[ff],[00],[35],[41],[02],[00],[6c]
[03],[0b],[00],[36],[56],[fe],[03],[5c]
[01],[00],[00],[36],[41],[02],[00],[6c]
[01],[00],[00],[37],[41],[02],[00],[6c]
[03],[00],[FF],[37],[00],[00],[00],[00]
[03],[0b],[00],[38],[57],[fe],[03],[5b]
[01],[ff],[00],[38],[41],[02],[00],[6c]
[03],[0c],[00],[39],[58],[fe],[03],[5b]
[01],[00],[00],[39],[41],[02],[00],[6c]
[01],[00],[00],[3a],[41],[02],[00],[6c]
[01],[00],[00],[3b],[41],[02],[00],[6c]
[01],[ff],[00],[3c],[41],[02],[00],[6c]
[03],[00],[FF],[3a],[00],[00],[00],[00]
[03],[00],[FF],[3b],[00],[00],[00],[00]
[03],[00],[FF],[3c],[00],[00],[00],[00]
[03],[0c],[00],[3d],[59],[fd],[03],[5a]
[01],[ff],[00],[3d],[41],[02],[00],[6c]
[01],[ff],[00],[3e],[41],[02],[00],[6c]
[01],[ff],[00],[3f],[41],[02],[00],[6c]
[03],[00],[FF],[3e],[00],[00],[00],[00]
[03],[00],[FF],[3f],[00],[00],[00],[00]
[03],[0c],[00],[40],[59],[fe],[03],[59]
[01],[00],[00],[40],[41],[02],[00],[6c]
[03],[0c],[00],[41],[59],[fe],[03],[5a]
[01],[00],[00],[41],[41],[02],[00],[6c]
[03],[0b],[00],[42],[59],[fe],[03],[5a]
[01],[00],[00],[42],[41],[02],[00],[6c]
[01],[00],[00],[43],[41],[02],[00],[6c]
[01],[ff],[00],[44],[41],[02],[00],[6c]
[03],[00],[FF],[43],[00],[00],[00],[00]
[03],[00],[FF],[44],[00],[00],[00],[00]
[03],[0c],[00],[45],[57],[fe],[03],[5b]
[01],[00],[00],[45],[41],[02],[00],[6c]
[03],[0c],[00],[46],[57],[fe],[03],[5b]
[01],[00],[00],[46],[41],[02],[00],[6c]
[03],[0b],[00],[47],[57],[ff],[03],[5b]
[01],[00],[00],[47],[41],[02],[00],[6c]
[03],[0b],[00],[48],[57],[fe],[03],[5b]
[01],[ff],[00],[48],[41],[02],[00],[6c]
[03],[0c],[00],[49],[57],[fe],[03],[5c]
[01],[00],[00],[49],[41],[02],[00],[6c]
[03],[0c],[00],[4a],[56],[fe],[03],[5c]
[01],[ff],[00],[4a],[41],[02],[00],[6c]
[01],[ff],[00],[4b],[41],[02],[00],[6c]
[01],[00],[00],[4c],[41],[02],[00],[6c]
[03],[00],[FF],[4b],[00],[00],[00],[00]
[03],[00],[FF],[4c],[00],[00],[00],[00]
[03],[0c],[00],[4d],[58],[fe],[02],[5b]
[01],[00],[00],[4d],[41],[02],[00],[6c]
[03],[0c],[00],[4e],[57],[ff],[02],[5b]
[01],[ff],[00],[4e],[41],[02],[00],[6c]
[03],[0b],[00],[4f],[56],[ff],[03],[5c]
[01],[00],[00],[4f],[41],[02],[00],[6c]
[01],[ff],[00],[50],[41],[02],[00],[6c]
[03],[00],[FF],[50],[00],[00],[00],[00]
[03],[0b],[00],[51],[58],[fe],[03],[5b]
[01],[00],[00],[51],[41],[02],[00],[6c]
[01],[00],[00],[52],[41],[02],[00],[6c]
[03],[00],[FF],[52],[00],[00],[00],[00]
[03],[0d],[00],[53],[57],[fe],[03],[5c]
[01],[00],[00],[53],[41],[02],[00],[6c]
[01],[00],[00],[54],[41],[02],[00],[6c]
[01],[00],[00],[55],[41],[02],[00],[6c]
[01],[00],[00],[56],[41],[02],[00],[6c]
[03],[00],[FF],[54],[00],[00],[00],[00]
[03],[00],[FF],[55],[00],[00],[00],[00]
[03],[00],[FF],[56],[00],[00],[00],[00]
[03],[0b],[00],[57],[56],[fe],[03],[5c]
[01],[ff],[00],[57],[41],[02],[00],[6c]
[01],[ff],[00],[58],[41],[02],[00],[6c]
[03],[00],[FF],[58],[00],[00],[00],[00]
[03],[0c],[00],[59],[56],[ff],[02],[5d]
[01],[00],[00],[59],[41],[02],[00],[6c]
[03],[0d],[00],[5a],[56],[ff],[02],[5c]
[01],[00],[00],[5a],[41],[02],[00],[6c]
[03],[0c],[00],[5b],[56],[ff],[03],[5d]
[01],[ff],[00],[5b],[41],[02],[00],[6c]
[01],[ff],[00],[5c],[41],[02],[00],[6c]
[01],[00],[00],[5d],[41],[02],[00],[6c]
[03],[00],[FF],[5c],[00],[00],[00],[00]
[03],[00],[FF],[5d],[00],[00],[00],[00]
[03],[0b],[00],[5e],[56],[ff],[02],[5c]
[01],[00],[00],[5e],[41],[02],[00],[6c]
[03],[0c],[00],[5f],[56],[ff],[02],[5c]
[01],[00],[00],[5f],[41],[02],[00],[6c]
[03],[0b],[00],[60],[56],[ff],[03],[5c]
[01],[00],[00],[60],[41],[02],[00],[6c]
[03],[0c],[00],[61],[57],[fe],[03],[5c]
[01],[ff],[00],[61],[41],[02],[00],[6c]
[01],[00],[00],[62],[41],[02],[00],[6c]
[03],[00],[FF],[62],[00],[00],[00],[00]
[03],[0b],[00],[63],[56],[ff],[03],[5c]
[01],[ff],[00],[63],[41],[02],[00],[6c]
[03],[0b],[00],[64],[56],[ff],[03],[5d]
[01],[ff],[00],[64],[41],[02],[00],[6c]
[03],[0b],[00],[65],[55],[ff],[03],[5d]
[01],[00],[00],[65],[41],[02],[00],[6d]
[03],[0b],[00],[66],[55],[ff],[03],[5d]
[01],[00],[00],[66],[41],[02],[00],[6d]
[01],[ff],[00],[67],[41],[02],[00],[6d]
[01],[ff],[00],[68],[41],[02],[00],[6d]
[03],[00],[FF],[67],[00],[00],[00],[00]
[03],[00],[FF],[68],[00],[00],[00],[00]
[03],[0c],[00],[69],[55],[ff],[02],[5d]
[01],[ff],[00],[69],[41],[02],[00],[6d]
[03],[0c],[00],[6a],[56],[ff],[02],[5c]
[01],[ff],[00],[6a],[41],[02],[00],[6d]
[03],[0c],[00],[6b],[56],[ff],[02],[5c]
[01],[ff],[00],[6b],[41],[02],[00],[6c]
[03],[0c],[00],[6c],[55],[ff],[02],[5d]
[01],[ff],[00],[6c],[41],[02],[00],[6c]
[03],[0c],[00],[6d],[55],[ff],[02],[5d]
[01],[ff],[00],[6d],[41],[02],[00],[6c]
[01],[00],[00],[6e],[41],[02],[00],[6d]
[03],[00],[FF],[6e],[00],[00],[00],[00]
[03],[0b],[00],[6f],[57],[ff],[02],[5c]
[01],[ff],[00],[6f],[40],[02],[00],[6d]
[03],[0c],[00],[70],[57],[ff],[02],[5c]
[01],[00],[00],[70],[40],[02],[00],[6d]
[03],[0b],[00],[71],[56],[ff],[02],[5c]
[01],[00],[00],[71],[40],[02],[00],[6d]
[03],[0b],[00],[72],[56],[ff],[02],[5d]
[01],[00],[00],[72],[41],[02],[00],[6d]
[03],[0b],[00],[73],[55],[00],[02],[5d]
[01],[ff],[00],[73],[41],[02],[00],[6d]
[03],[0d],[00],[74],[55],[ff],[02],[5e]
[01],[00],[00],[74],[41],[02],[00],[6d]
[01],[00],[00],[75],[41],[02],[00],[6d]
[03],[00],[FF],[75],[00],[00],[00],[00]
[03],[0b],[00],[76],[54],[ff],[02],[5e]
[01],[00],[00],[76],[41],[02],[00],[6d]
[03],[0a],[00],[77],[55],[ff],[02],[5d]
[01],[00],[00],[77],[41],[02],[00],[6d]
[03],[0b],[00],[78],[55],[ff],[03],[5d]
[01],[00],[00],[78],[41],[02],[00],[6c]
[01],[00],[00],[79],[41],[02],[00],[6c]
[03],[00],[FF],[79],[00],[00],[00],[00]
[03],[0b],[00],[7a],[55],[ff],[02],[5e]
[01],[00],[00],[7a],[41],[02],[00],[6c]
[03],[0b],[00],[7b],[55],[ff],[02],[5d]
[01],[ff],[00],[7b],[41],[02],[00],[6c]
[01],[00],[00],[7c],[41],[02],[00],[6c]
[03],[00],[FF],[7c],[00],[00],[00],[00]
[03],[0b],[00],[7d],[55],[ff],[02],[5d]
[01],[ff],[00],[7d],[41],[02],[00],[6c]
[03],[0c],[00],[7e],[56],[fe],[02],[5c]
[01],[00],[00],[7e],[41],[02],[00],[6c]
[03],[0d],[00],[7f],[57],[fe],[02],[5c]
[01],[ff],[00],[7f],[41],[02],[00],[6c]
[01],[00],[00],[80],[41],[02],[00],[6c]
[03],[00],[FF],[80],[00],[00],[00],[00]
[03],[0c],[00],[81],[56],[ff],[02],[5d]
[01],[ff],[00],[81],[41],[02],[00],[6c]
[03],[0d],[00],[82],[55],[ff],[02],[5d]
[01],[00],[00],[82],[41],[02],[00],[6c]
[03],[0b],[00],[83],[55],[fe],[03],[5d]
[01],[ff],[00],[83],[41],[02],[00],[6c]
[01],[00],[00],[84],[41],[02],[00],[6c]
[01],[00],[00],[85],[41],[02],[00],[6c]
[01],[ff],[00],[86],[41],[02],[00],[6c]
[03],[00],[FF],[84],[00],[00],[00],[00]
[03],[00],[FF],[85],[00],[00],[00],[00]
[03],[00],[FF],[86],[00],[00],[00],[00]
[03],[0b],[00],[87],[57],[fe],[03],[5c]
[01],[ff],[00],[87],[41],[02],[00],[6c]
[01],[ff],[00],[88],[41],[02],[00],[6c]
[03],[00],[FF],[88],[00],[00],[00],[00]
[03],[0b],[00],[89],[57],[fe],[03],[5b]
[01],[00],[00],[89],[41],[02],[00],[6c]
[01],[ff],[00],[8a],[41],[02],[00],[6c]
[01],[00],[00],[8b],[41],[02],[00],[6c]
[01],[00],[00],[8c],[41],[02],[00],[6c]
[01],[00],[00],[8d],[41],[02],[00],[6c]
[01],[ff],[00],[8e],[41],[02],[00],[6c]
[03],[00],[FF],[8a],[00],[00],[00],[00]
[03],[00],[FF],[8b],[00],[00],[00],[00]
[03],[00],[FF],[8c],[00],[00],[00],[00]
[03],[00],[FF],[8d],[00],[00],[00],[00]
[03],[00],[FF],[8e],[00],[00],[00],[00]
[03],[0a],[00],[8f],[59],[fe],[03],[59]
[01],[ff],[00],[8f],[41],[02],[00],[6c]
[01],[00],[00],[90],[41],[02],[00],[6c]
[01],[ff],[00],[91],[41],[02],[00],[6c]
[01],[00],[00],[92],[41],[02],[00],[6c]
[03],[00],[FF],[90],[00],[00],[00],[00]
[03],[00],[FF],[91],[00],[00],[00],[00]
[03],[0c],[00],[92],[59],[fe],[03],[5a]
[01],[ff],[00],[93],[41],[02],[00],[6c]
[01],[ff],[00],[94],[41],[02],[00],[6c]
[03],[00],[FF],[93],[00],[00],[00],[00]
[03],[0c],[00],[94],[5a],[fe],[03],[58]
[01],[00],[00],[95],[41],[02],[00],[6c]
[01],[ff],[00],[96],[41],[02],[00],[6c]
[03],[00],[FF],[95],[00],[00],[00],[00]
[03],[0b],[00],[96],[5a],[fe],[03],[58]
[01],[00],[00],[97],[41],[02],[00],[6c]
[01],[00],[00],[98],[41],[02],[00],[6c]
[01],[ff],[00],[99],[41],[02],[00],[6c]
[01],[00],[00],[9a],[41],[02],[00],[6c]
[01],[00],[00],[9b],[41],[02],[00],[6c]
[01],[ff],[00],[9c],[41],[02],[00],[6c]
[03],[00],[FF],[97],[00],[00],[00],[00]
[03],[00],[FF],[98],[00],[00],[00],[00]
[03],[00],[FF],[99],[00],[00],[00],[00]
[03],[00],[FF],[9a],[00],[00],[00],[00]
[03],[00],[FF],[9b],[00],[00],[00],[00]
[03],[0b],[00],[9c],[59],[fd],[04],[59]
[01],[00],[00],[9d],[41],[02],[00],[6c]
[01],[ff],[00],[9e],[41],[02],[00],[6c]
[03],[00],[FF],[9d],[00],[00],[00],[00]
[03],[0d],[00],[9e],[58],[fd],[04],[5a]
[01],[00],[00],[9f],[41],[02],[00],[6c]
[01],[ff],[00],[a0],[41],[02],[00],[6c]
[03],[00],[FF],[9f],[00],[00],[00],[00]
[03],[0a],[00],[a0],[59],[fe],[04],[5a]
[01],[ff],[00],[a1],[41],[02],[00],[6c]
[01],[ff],[00],[a2],[41],[02],[00],[6c]
[03],[00],[FF],[a1],[00],[00],[00],[00]
[03],[0d],[00],[a2],[59],[fe],[04],[5a]
[01],[ff],[00],[a3],[41],[02],[00],[6c]
[01],[ff],[00],[a4],[41],[02],[00],[6c]
[03],[00],[FF],[a3],[00],[00],[00],[00]
[03],[0c],[00],[a4],[58],[fd],[04],[5a]
[01],[ff],[00],[a5],[41],[02],[00],[6c]
[01],[ff],[00],[a6],[41],[02],[00],[6c]
[03],[00],[FF],[a5],[00],[00],[00],[00]
[03],[0c],[00],[a6],[58],[fe],[03],[5a]
[01],[ff],[00],[a7],[41],[02],[00],[6c]
[01],[00],[00],[a8],[41],[02],[00],[6c]
[03],[00],[FF],[a7],[00],[00],[00],[00]
[03],[0d],[00],[a8],[58],[fe],[03],[5a]
[01],[ff],[00],[a9],[41],[02],[00],[6c]
[01],[00],[00],[aa],[41],[02],[00],[6c]
[01],[ff],[00],[ab],[41],[02],[00],[6c]
[01],[00],[00],[ac],[41],[02],[00],[6c]
[01],[00],[00],[ad],[42],[02],[00],[6c]
[03],[00],[FF],[a9],[00],[00],[00],[00]
[03],[00],[FF],[aa],[00],[00],[00],[00]
[03],[00],[FF],[ab],[00],[00],[00],[00]
[03],[00],[FF],[ac],[00],[00],[00],[00]
[03],[0d],[00],[ad],[59],[fe],[03],[59]
[01],[00],[00],[ae],[42],[02],[00],[6c]
[01],[ff],[00],[af],[42],[02],[00],[6c]
[03],[00],[FF],[ae],[00],[00],[00],[00]
[03],[0b],[00],[af],[59],[ff],[03],[5a]
[01],[ff],[00],[b0],[42],[02],[00],[6c]
[01],[00],[00],[b1],[42],[02],[00],[6c]
[01],[00],[00],[b2],[42],[02],[00],[6c]
[01],[ff],[00],[b3],[42],[02],[00],[6c]
[03],[00],[FF],[b0],[00],[00],[00],[00]
[03],[00],[FF],[b1],[00],[00],[00],[00]
[03],[00],[FF],[b2],[00],[00],[00],[00]
[03],[0c],[00],[b3],[5a],[fe],[03],[59]
[01],[00],[00],[b4],[42],[02],[00],[6c]
[01],[ff],[00],[b5],[42],[02],[00],[6c]
[03],[00],[FF],[b4],[00],[00],[00],[00]
[03],[0b],[00],[b5],[5a],[fe],[03],[59]
[01],[ff],[00],[b6],[42],[02],[00],[6c]
[01],[00],[00],[b7],[42],[02],[00],[6c]
[01],[00],[00],[b8],[42],[02],[00],[6c]
[01],[00],[00],[b9],[41],[02],[00],[6c]
[03],[00],[FF],[b6],[00],[00],[00],[00]
[03],[00],[FF],[b7],[00],[00],[00],[00]
[03],[00],[FF],[b8],[00],[00],[00],[00]
[03],[0c],[00],[b9],[58],[fe],[03],[5a]
[01],[ff],[00],[ba],[41],[02],[00],[6c]
[01],[ff],[00],[bb],[41],[02],[00],[6c]
[01],[ff],[00],[bc],[41],[03],[00],[6c]
[01],[00],[00],[bd],[42],[03],[00],[6c]
[03],[00],[FF],[ba],[00],[00],[00],[00]
[03],[00],[FF],[bb],[00],[00],[00],[00]
[03],[00],[FF],[bc],[00],[00],[00],[00]
[03],[0a],[00],[bd],[58],[fe],[03],[5b]
[01],[00],[FF],[be],[00],[00],[00],[00]
[01],[00],[00],[bf],[42],[02],[00],[6c]
[03],[00],[FF],[be],[00],[00],[00],[00]
[03],[0a],[00],[bf],[56],[fe],[03],[5c]
[01],[00],[FF],[c0],[00],[00],[00],[00]
[01],[ff],[00],[c1],[41],[02],[00],[6c]
[03],[00],[FF],[c0],[00],[00],[00],[00]
[03],[0c],[00],[c1],[55],[ff],[03],[5d]
[01],[00],[00],[c2],[42],[02],[00],[6c]
[01],[00],[00],[c3],[42],[02],[00],[6c]
[03],[00],[FF],[c2],[00],[00],[00],[00]
[03],[0b],[00],[c3],[54],[ff],[03],[5e]
[01],[ff],[00],[c4],[42],[02],[00],[6c]
[01],[00],[00],[c5],[42],[02],[00],[6c]
[03],[00],[FF],[c4],[00],[00],[00],[00]
[03],[0d],[00],[c5],[54],[00],[03],[5e]
[01],[00],[FF],[c6],[00],[00],[00],[00]
[01],[00],[00],[c7],[41],[02],[00],[6c]
[03],[00],[FF],[c6],[00],[00],[00],[00]
[03],[0c],[00],[c7],[55],[ff],[03],[5e]
[01],[00],[00],[c8],[41],[02],[00],[6c]
[01],[00],[00],[c9],[41],[02],[00],[6c]
[03],[00],[FF],[c8],[00],[00],[00],[00]
[03],[0b],[00],[c9],[55],[fe],[03],[5d]
[01],[00],[00],[ca],[41],[02],[00],[6c]
[01],[ff],[00],[cb],[41],[02],[00],[6c]
[03],[00],[FF],[ca],[00],[00],[00],[00]
[03],[0b],[00],[cb],[55],[fe],[03],[5d]
[01],[00],[00],[cc],[41],[02],[00],[6c]
[01],[ff],[00],[cd],[42],[02],[00],[6c]
[03],[00],[FF],[cc],[00],[00],[00],[00]
[03],[0c],[00],[cd],[56],[fe],[03],[5d]
[01],[ff],[00],[ce],[42],[02],[00],[6c]
[01],[00],[00],[cf],[42],[02],[00],[6c]
[03],[00],[FF],[ce],[00],[00],[00],[00]
[03],[0b],[00],[cf],[56],[fe],[04],[5c]
[01],[00],[00],[d0],[42],[02],[00],[6c]
[01],[00],[00],[d1],[42],[02],[00],[6c]
[01],[00],[00],[d2],[42],[02],[00],[6c]
[01],[00],[00],[d3],[42],[02],[00],[6c]
[03],[00],[FF],[d0],[00],[00],[00],[00]
[03],[00],[FF],[d1],[00],[00],[00],[00]
[03],[00],[FF],[d2],[00],[00],[00],[00]
[03],[0b],[00],[d3],[59],[fe],[03],[5a]
[01],[00],[00],[d4],[42],[02],[00],[6c]
[01],[00],[00],[d5],[42],[02],[00],[6c]
[03],[00],[FF],[d4],[00],[00],[00],[00]
[03],[0c],[00],[d5],[58],[fe],[03],[5b]
[01],[00],[00],[d6],[42],[02],[00],[6c]
[01],[00],[00],[d7],[42],[02],[00],[6c]
[01],[ff],[00],[d8],[42],[02],[00],[6c]
[01],[00],[00],[d9],[42],[02],[00],[6c]
[03],[00],[FF],[d6],[00],[00],[00],[00]
[03],[00],[FF],[d7],[00],[00],[00],[00]
[03],[00],[FF],[d8],[00],[00],[00],[00]
[03],[0b],[00],[d9],[57],[fe],[03],[5c]
[01],[00],[00],[da],[42],[02],[00],[6c]
[01],[ff],[00],[db],[42],[02],[00],[6c]
[03],[00],[FF],[da],[00],[00],[00],[00]
[03],[0c],[00],[db],[57],[fe],[03],[5c]
[01],[ff],[00],[dc],[42],[02],[00],[6c]
[01],[00],[00],[dd],[42],[02],[00],[6c]
[03],[00],[FF],[dc],[00],[00],[00],[00]
[03],[0b],[00],[dd],[56],[fe],[04],[5c]
[01],[ff],[00],[de],[42],[02],[00],[6c]
[01],[ff],[00],[df],[42],[02],[00],[6c]
[03],[00],[FF],[de],[00],[00],[00],[00]
[03],[0b],[00],[df],[55],[fe],[03],[5d]
[01],[00],[00],[e0],[42],[02],[00],[6c]
[01],[ff],[00],[e1],[42],[02],[00],[6c]
[03],[00],[FF],[e0],[00],[00],[00],[00]
[03],[0d],[00],[e1],[55],[fe],[03],[5e]
[01],[00],[00],[e2],[42],[02],[00],[6c]
[01],[ff],[00],[e3],[42],[02],[00],[6c]
[03],[00],[FF],[e2],[00],[00],[00],[00]
[03],[0a],[00],[e3],[56],[fe],[03],[5c]
[01],[ff],[00],[e4],[42],[02],[00],[6c]
[01],[00],[00],[e5],[42],[02],[00],[6c]
[03],[00],[FF],[e4],[00],[00],[00],[00]
[03],[0c],[00],[e5],[56],[fe],[03],[5d]
[01],[ff],[00],[e6],[41],[02],[00],[6c]
[01],[00],[00],[e7],[41],[02],[00],[6c]
[03],[00],[FF],[e6],[00],[00],[00],[00]
[03],[0d],[00],[e7],[54],[ff],[03],[5e]
[01],[00],[00],[e8],[41],[02],[00],[6c]
[01],[ff],[00],[e9],[41],[02],[00],[6c]
[01],[ff],[00],[ea],[41],[02],[00],[6c]
[01],[ff],[00],[eb],[41],[02],[00],[6c]
[03],[00],[FF],[e8],[00],[00],[00],[00]
[03],[00],[FF],[e9],[00],[00],[00],[00]
[03],[00],[FF],[ea],[00],[00],[00],[00]
[03],[0c],[00],[eb],[55],[fe],[03],[5d]
[01],[00],[00],[ec],[41],[02],[00],[6c]
[01],[ff],[00],[ed],[41],[02],[00],[6c]
[03],[00],[FF],[ec],[00],[00],[00],[00]
[03],[0d],[00],[ed],[55],[fe],[03],[5e]
[01],[00],[00],[ee],[41],[02],[00],[6c]
[03],[0a],[00],[ee],[55],[ff],[03],[5e]
[01],[00],[00],[ef],[41],[02],[00],[6c]
[01],[00],[00],[f0],[41],[02],[00],[6c]
[01],[ff],[00],[f1],[41],[02],[00],[6c]
[03],[00],[FF],[ef],[00],[00],[00],[00]
[03],[00],[FF],[f0],[00],[00],[00],[00]
[03],[0c],[00],[f1],[54],[ff],[02],[5e]
[01],[ff],[00],[f2],[41],[02],[00],[6c]
[03],[0b],[00],[f2],[55],[fe],[02],[5e]
[01],[ff],[00],[f3],[41],[02],[00],[6c]
[03],[0a],[00],[f3],[54],[ff],[02],[5f]
[01],[ff],[00],[f4],[41],[02],[00],[6c]
