DevID,B,C,nthvalue,1,2,3,4
 [01],[00],[00],243,[15],[45],[af],[41]
 [02],[00],[00],199,[62],[03],[c2],[ce]
 [03],[00],[00],31,[e8],[46],[54],[39]
 [01],[00],[00],244,[15],[45],[b0],[41]
 [02],[00],[00],200,[62],[03],[c2],[cd]
 [03],[00],[00],32,[e8],[46],[54],[39]
 [02],[00],[00],201,[61],[03],[c2],[cd]
 [03],[00],[00],33,[e8],[47],[54],[39]
 [01],[FF],,245,[00],[00],[00],[00]
 [01],[00],[00],246,[15],[45],[b0],[41]
 [02],[00],[00],202,[61],[03],[c2],[cd]
 [03],[00],[00],34,[e8],[47],[54],[39]
 [01],[00],[00],247,[15],[45],[b0],[41]
 [02],[00],[00],203,[61],[03],[c2],[cd]
 [03],[00],[00],35,[e8],[47],[54],[39]
 [01],[00],[00],248,[15],[45],[af],[41]
 [03],[00],[00],36,[e8],[46],[54],[39]
 [02],[00],[00],205,[62],[03],[c2],[cd]
 [03],[00],[00],37,[e8],[47],[54],[39]
 [01],[FF],,249,[00],[00],[00],[00]
 [01],[00],[00],250,[15],[45],[af],[40]
 [02],[00],[00],206,[62],[03],[c3],[ce]
 [03],[00],[00],38,[e8],[47],[54],[39]
 [01],[00],[00],251,[15],[45],[af],[40]
 [02],[00],[00],207,[62],[03],[c3],[ce]
 [01],[00],[00],252,[16],[45],[af],[40]
 [03],[00],[00],40,[e8],[47],[54],[39]
 [01],[00],[00],253,[16],[45],[b0],[40]
 [02],[00],[00],208,[62],[03],[c3],[cd]
 [02],[00],[00],209,[63],[03],[c4],[cd]
 [03],[00],[00],41,[e8],[47],[54],[39]
 [02],[00],[00],210,[63],[03],[c4],[cd]
 [03],[00],[00],42,[e8],[47],[54],[39]
 [02],[00],[00],211,[63],[03],[c4],[ce]
 [03],[00],[00],43,[e8],[47],[54],[39]
 [01],[00],[00],0,[16],[45],[af],[40]
 [03],[00],[00],44,[e8],[47],[54],[3a]
 [02],[00],[00],212,[63],[03],[c4],[ce]
 [01],[00],[00],1,[16],[45],[af],[40]
 [02],[00],[00],213,[63],[03],[c4],[cd]
 [03],[00],[00],45,[e8],[47],[54],[3a]
 [01],[00],[00],2,[16],[45],[b0],[40]
 [03],[00],[00],46,[e8],[47],[54],[3a]
 [01],[00],[00],3,[16],[45],[b0],[40]
 [03],[00],[00],47,[e8],[47],[54],[3a]
 [01],[00],[00],4,[16],[45],[b0],[40]
 [02],[00],[00],215,[63],[03],[c4],[ce]
 [03],[00],[00],48,[e8],[46],[54],[3a]
 [02],[00],[00],216,[63],[03],[c4],[ce]
 [01],[00],[00],5,[16],[45],[b0],[41]
 [02],[00],[00],217,[63],[03],[c4],[cd]
 [01],[00],[00],6,[16],[45],[b0],[41]
 [02],[00],[00],218,[62],[03],[c3],[cd]
 [03],[00],[00],50,[e8],[46],[54],[3a]
 [01],[00],[00],7,[16],[45],[b0],[41]
 [03],[00],[00],51,[e8],[47],[54],[39]
 [01],[00],[00],8,[15],[45],[b0],[41]
 [02],[00],[00],219,[62],[03],[c3],[cd]
 [03],[00],[00],52,[e8],[47],[54],[3a]
 [02],[00],[00],220,[62],[03],[c3],[cd]
 [03],[00],[00],53,[e8],[46],[54],[3a]
 [02],[00],[00],221,[61],[03],[c2],[cd]
 [01],[FF],,9,[00],[00],[00],[00]
 [01],[00],[00],10,[15],[45],[b0],[41]
 [03],[00],[00],54,[e8],[46],[54],[3a]
 [01],[00],[00],11,[15],[45],[b0],[41]
 [02],[00],[00],222,[61],[03],[c2],[cd]
 [03],[00],[00],55,[e8],[46],[54],[3a]
 [01],[00],[00],12,[15],[45],[af],[41]
 [02],[00],[00],223,[61],[03],[c2],[cd]
 [03],[00],[00],56,[e8],[46],[54],[3a]
 [03],[00],[00],57,[e8],[46],[54],[3a]
 [01],[00],[00],13,[15],[45],[af],[41]
 [02],[00],[00],225,[62],[03],[c3],[cd]
 [01],[00],[00],14,[14],[45],[af],[41]
 [01],[00],[00],15,[14],[45],[af],[41]
 [02],[00],[00],226,[62],[03],[c4],[cd]
 [03],[00],[00],59,[e7],[46],[54],[3a]
 [01],[00],[00],16,[15],[45],[af],[40]
 [02],[00],[00],227,[63],[03],[c4],[cd]
 [02],[00],[00],228,[63],[03],[c4],[cd]
 [03],[00],[00],61,[e8],[47],[53],[3a]
 [01],[00],[00],17,[15],[45],[af],[40]
 [01],[00],[00],18,[15],[45],[af],[40]
 [02],[00],[00],229,[63],[03],[c5],[cd]
 [03],[00],[00],62,[e8],[47],[53],[3a]
 [01],[00],[00],19,[15],[45],[af],[40]
 [02],[00],[00],230,[63],[03],[c5],[cd]
 [01],[00],[00],20,[15],[45],[af],[40]
 [02],[00],[00],231,[63],[03],[c5],[cd]
 [03],[00],[00],64,[e8],[47],[53],[3a]
 [03],[00],[00],65,[e8],[47],[53],[3a]
 [01],[00],[00],21,[15],[45],[af],[40]
 [02],[00],[00],232,[63],[03],[c5],[cd]
 [01],[00],[00],22,[15],[45],[af],[40]
 [02],[00],[00],233,[63],[03],[c5],[cd]
 [03],[00],[00],66,[e8],[47],[53],[3a]
 [01],[00],[00],23,[15],[46],[af],[40]
 [01],[00],[00],24,[15],[45],[af],[40]
 [02],[00],[00],235,[63],[03],[c5],[cd]
 [03],[00],[00],69,[e8],[47],[54],[39]
 [02],[00],[00],236,[63],[03],[c5],[cd]
 [03],[00],[00],70,[e8],[47],[54],[39]
 [01],[FF],,25,[00],[00],[00],[00]
 [01],[00],[00],26,[15],[45],[af],[40]
 [02],[00],[00],237,[63],[03],[c5],[cd]
 [01],[00],[00],27,[15],[45],[af],[40]
 [02],[00],[00],238,[63],[03],[c5],[cd]
 [03],[00],[00],71,[e8],[47],[54],[3a]
 [03],[00],[00],72,[e8],[47],[54],[3a]
 [01],[00],[00],28,[15],[45],[af],[40]
 [02],[00],[00],239,[63],[03],[c5],[cd]
 [03],[00],[00],73,[e7],[46],[54],[3a]
 [01],[00],[00],29,[15],[45],[af],[40]
 [02],[00],[00],240,[63],[03],[c5],[cd]
 [03],[00],[00],74,[e8],[46],[54],[3a]
 [02],[00],[00],241,[63],[03],[c5],[cd]
 [01],[FF],,30,[00],[00],[00],[00]
 [01],[00],[00],31,[15],[45],[af],[40]
 [02],[00],[00],242,[63],[03],[c5],[cd]
 [01],[00],[00],32,[15],[45],[af],[40]
 [02],[00],[00],243,[63],[03],[c5],[cd]
 [03],[00],[00],77,[e8],[47],[54],[3a]
 [03],[00],[00],78,[e8],[47],[54],[3a]
 [01],[FF],,33,[00],[00],[00],[00]
 [01],[00],[00],34,[15],[45],[af],[40]
 [02],[00],[00],245,[63],[03],[c5],[cd]
 [01],[00],[00],35,[15],[45],[af],[40]
 [03],[00],[00],79,[e8],[47],[54],[3a]
 [02],[00],[00],246,[63],[03],[c5],[cd]
 [03],[00],[00],80,[e8],[47],[54],[3a]
 [01],[00],[00],36,[15],[45],[af],[40]
 [01],[00],[00],37,[15],[45],[af],[40]
 [02],[00],[00],248,[64],[03],[c6],[ce]
 [03],[00],[00],82,[e8],[47],[54],[3a]
 [01],[00],[00],38,[15],[45],[af],[40]
 [02],[00],[00],249,[64],[03],[c6],[ce]
 [03],[00],[00],83,[e8],[47],[54],[39]
 [01],[00],[00],39,[15],[45],[af],[40]
 [02],[00],[00],250,[64],[03],[c6],[ce]
 [01],[00],[00],40,[15],[45],[af],[40]
 [02],[00],[00],251,[64],[03],[c6],[ce]
 [03],[00],[00],85,[e8],[47],[54],[39]
 [01],[00],[00],41,[15],[45],[af],[40]
 [02],[00],[00],252,[64],[03],[c6],[cd]
 [03],[00],[00],86,[e7],[47],[54],[3a]
 [03],[00],[00],87,[e8],[47],[54],[39]
 [01],[FF],,42,[00],[00],[00],[00]
 [01],[00],[00],43,[16],[45],[af],[40]
 [02],[00],[00],253,[63],[03],[c5],[cd]
 [02],[00],[00],254,[63],[03],[c4],[cd]
 [03],[00],[00],88,[e7],[47],[54],[39]
 [01],[00],[00],44,[16],[45],[af],[40]
 [02],[00],[00],255,[63],[03],[c4],[cd]
 [03],[00],[00],89,[e8],[47],[54],[39]
 [01],[00],[00],45,[16],[45],[af],[40]
 [02],[00],[00],0,[62],[03],[c3],[cd]
 [01],[00],[00],46,[16],[45],[af],[40]
 [01],[00],[00],47,[16],[45],[af],[40]
 [02],[00],[00],1,[62],[03],[c3],[cd]
 [03],[00],[00],92,[e8],[47],[54],[39]
 [02],[00],[00],2,[62],[03],[c2],[cd]
 [01],[00],[00],48,[16],[45],[af],[40]
 [02],[00],[00],3,[61],[03],[c2],[cd]
 [03],[00],[00],93,[e8],[47],[54],[39]
 [01],[00],[00],49,[15],[45],[af],[40]
 [01],[00],[00],50,[15],[45],[af],[40]
 [02],[00],[00],4,[61],[03],[c2],[ce]
 [03],[00],[00],95,[e7],[46],[55],[39]
 [01],[00],[00],51,[15],[46],[b0],[40]
 [02],[00],[00],5,[61],[03],[c1],[ce]
 [03],[00],[00],96,[e7],[46],[54],[39]
 [02],[00],[00],6,[61],[03],[c1],[ce]
 [01],[00],[00],52,[15],[46],[b0],[41]
 [02],[00],[00],7,[60],[03],[c0],[ce]
 [03],[00],[00],97,[e7],[46],[54],[39]
 [03],[00],[00],98,[e7],[46],[54],[38]
 [01],[FF],,53,[00],[00],[00],[00]
 [01],[00],[00],54,[15],[46],[b0],[41]
 [02],[00],[00],8,[60],[04],[bf],[ce]
 [01],[00],[00],55,[15],[46],[b0],[41]
 [03],[00],[00],100,[e7],[47],[54],[38]
 [02],[00],[00],10,[5f],[04],[be],[ce]
 [01],[00],[00],56,[15],[46],[b1],[41]
 [03],[00],[00],101,[e7],[47],[55],[38]
 [01],[00],[00],57,[15],[46],[b1],[41]
 [02],[00],[00],11,[5f],[04],[be],[cd]
 [03],[00],[00],102,[e7],[47],[55],[38]
 [01],[00],[00],58,[14],[47],[b1],[41]
 [02],[00],[00],12,[5f],[04],[be],[cd]
 [03],[00],[00],103,[e7],[46],[55],[38]
 [02],[00],[00],13,[5e],[04],[be],[cd]
 [03],[00],[00],104,[e7],[46],[55],[38]
 [01],[00],[00],59,[13],[47],[b1],[42]
 [02],[00],[00],14,[5e],[04],[bd],[cd]
 [02],[00],[00],15,[5f],[04],[be],[cd]
 [01],[FF],,61,[00],[00],[00],[00]
 [01],[FF],,60,[00],[00],[00],[00]
 [01],[FF],,61,[00],[00],[00],[00]
 [01],[00],[00],62,[12],[47],[b1],[42]
 [02],[00],[00],16,[5f],[04],[bf],[cd]
 [03],[00],[00],107,[e7],[46],[55],[37]
 [03],[00],[00],108,[e7],[46],[55],[37]
 [03],[00],[00],109,[e7],[46],[55],[37]
 [01],[FF],,63,[00],[00],[00],[00]
 [01],[00],[00],64,[12],[47],[b1],[42]
 [02],[00],[00],18,[5f],[04],[bf],[cd]
 [01],[00],[00],65,[13],[47],[b1],[42]
 [02],[00],[00],19,[5f],[04],[c0],[cc]
 [03],[00],[00],110,[e7],[47],[55],[37]
 [01],[00],[00],66,[13],[47],[b1],[42]
 [02],[00],[00],20,[60],[04],[c0],[cc]
 [03],[00],[00],111,[e7],[47],[55],[37]
 [02],[00],[00],21,[60],[03],[c1],[cc]
 [03],[00],[00],112,[e8],[47],[55],[37]
 [01],[00],[00],67,[13],[46],[b1],[41]
 [03],[00],[00],113,[e8],[47],[55],[37]
 [01],[00],[00],68,[13],[46],[b0],[42]
 [02],[00],[00],22,[60],[03],[c1],[cd]
 [01],[00],[00],69,[14],[46],[b0],[41]
 [02],[00],[00],23,[61],[03],[c1],[cd]
 [03],[00],[00],114,[e8],[47],[55],[37]
 [01],[00],[00],70,[14],[46],[b0],[41]
 [03],[00],[00],116,[e8],[47],[55],[38]
 [01],[00],[00],71,[14],[46],[b0],[41]
 [02],[00],[00],25,[61],[03],[c1],[cd]
 [03],[00],[00],117,[e8],[47],[55],[38]
 [01],[00],[00],72,[14],[46],[b0],[41]
 [02],[00],[00],26,[61],[03],[c2],[cd]
 [01],[00],[00],73,[14],[46],[b0],[41]
 [02],[00],[00],27,[61],[03],[c2],[cd]
 [03],[00],[00],118,[e8],[47],[55],[38]
 [02],[00],[00],28,[61],[03],[c2],[cd]
 [03],[00],[00],119,[e8],[47],[55],[38]
 [03],[00],[00],120,[e8],[47],[55],[38]
 [01],[FF],,74,[00],[00],[00],[00]
 [01],[00],[00],75,[14],[46],[b0],[41]
 [02],[00],[00],29,[62],[03],[c2],[cd]
 [03],[00],[00],121,[e8],[47],[55],[38]
 [01],[00],[00],76,[14],[46],[b0],[41]
 [02],[00],[00],30,[62],[03],[c2],[cd]
 [03],[00],[00],122,[e7],[47],[55],[37]
 [01],[00],[00],77,[15],[46],[b0],[41]
 [01],[00],[00],78,[15],[46],[b0],[41]
 [03],[00],[00],123,[e7],[47],[55],[37]
 [02],[00],[00],32,[62],[03],[c3],[cd]
 [03],[00],[00],124,[e7],[47],[55],[37]
 [01],[00],[00],79,[15],[46],[b0],[41]
 [02],[00],[00],33,[62],[03],[c3],[cd]
 [01],[00],[00],80,[15],[46],[b0],[41]
 [02],[00],[00],34,[62],[03],[c3],[cd]
 [01],[00],[00],81,[15],[45],[b0],[41]
 [02],[00],[00],35,[62],[03],[c3],[cd]
 [01],[00],[00],82,[15],[45],[b0],[41]
 [03],[00],[00],127,[e7],[46],[55],[38]
 [02],[00],[00],36,[62],[03],[c3],[cd]
 [03],[00],[00],128,[e7],[46],[55],[38]
 [01],[00],[00],83,[15],[45],[b0],[41]
 [02],[00],[00],37,[62],[03],[c4],[cd]
 [03],[00],[00],129,[e7],[47],[55],[38]
 [01],[00],[00],84,[15],[45],[b0],[41]
 [03],[00],[00],130,[e7],[46],[55],[38]
 [01],[00],[00],85,[15],[45],[b0],[41]
 [02],[00],[00],39,[63],[03],[c4],[cd]
 [03],[00],[00],131,[e7],[47],[55],[38]
 [01],[00],[00],86,[15],[45],[b0],[41]
 [02],[00],[00],40,[63],[03],[c5],[cd]
 [03],[00],[00],132,[e7],[46],[55],[38]
 [01],[00],[00],87,[15],[45],[b0],[41]
 [02],[00],[00],41,[63],[02],[c6],[cd]
 [03],[00],[00],133,[e7],[46],[55],[38]
 [01],[00],[00],88,[15],[45],[b0],[41]
 [02],[00],[00],42,[63],[03],[c5],[cd]
 [03],[00],[00],134,[e7],[46],[55],[38]
 [01],[00],[00],89,[15],[45],[b0],[41]
 [03],[00],[00],135,[e7],[46],[55],[38]
 [02],[00],[00],43,[63],[03],[c5],[cd]
 [01],[00],[00],90,[16],[45],[b0],[41]
 [02],[00],[00],44,[63],[02],[c5],[cd]
 [01],[00],[00],91,[16],[45],[b0],[41]
 [02],[00],[00],45,[63],[02],[c5],[cd]
 [03],[00],[00],137,[e7],[46],[55],[38]
 [03],[00],[00],138,[e7],[46],[55],[38]
 [01],[FF],,92,[00],[00],[00],[00]
 [01],[00],[00],93,[16],[45],[b0],[41]
 [02],[00],[00],46,[63],[02],[c4],[cd]
 [03],[00],[00],139,[e7],[46],[55],[38]
 [02],[00],[00],47,[63],[03],[c4],[cd]
 [01],[00],[00],94,[16],[45],[b0],[41]
 [02],[00],[00],48,[63],[03],[c4],[cd]
 [03],[00],[00],140,[e7],[46],[55],[38]
 [01],[00],[00],95,[16],[45],[af],[41]
 [02],[00],[00],49,[63],[03],[c4],[cd]
 [03],[00],[00],141,[e7],[46],[55],[38]
 [01],[00],[00],96,[16],[45],[b0],[41]
 [03],[00],[00],142,[e7],[46],[55],[38]
 [01],[00],[00],97,[16],[45],[af],[41]
 [02],[00],[00],50,[63],[03],[c4],[cd]
 [03],[00],[00],143,[e7],[46],[55],[38]
 [02],[00],[00],51,[63],[02],[c4],[cd]
 [01],[00],[00],98,[16],[45],[af],[41]
 [02],[00],[00],52,[63],[02],[c5],[cd]
 [03],[00],[00],144,[e7],[46],[55],[38]
 [01],[00],[00],99,[16],[45],[af],[41]
 [03],[00],[00],145,[e8],[46],[55],[38]
 [01],[00],[00],100,[16],[45],[af],[41]
 [02],[00],[00],53,[63],[02],[c5],[cd]
 [03],[00],[00],146,[e8],[47],[55],[38]
 [01],[00],[00],101,[16],[45],[af],[40]
 [02],[00],[00],54,[64],[02],[c5],[cd]
 [02],[00],[00],55,[64],[02],[c6],[ce]
 [03],[00],[00],148,[e8],[47],[55],[38]
 [01],[00],[00],102,[15],[45],[af],[40]
 [01],[00],[00],103,[15],[45],[af],[41]
 [03],[00],[00],149,[e8],[47],[55],[38]
 [01],[00],[00],104,[15],[45],[af],[41]
 [02],[00],[00],57,[64],[02],[c6],[ce]
 [03],[00],[00],150,[e8],[47],[55],[38]
 [01],[00],[00],105,[15],[45],[af],[41]
 [02],[00],[00],58,[64],[02],[c6],[ce]
 [03],[00],[00],151,[e8],[47],[55],[38]
 [02],[00],[00],59,[64],[02],[c6],[cd]
 [03],[00],[00],152,[e8],[47],[55],[38]
 [01],[00],[00],106,[15],[45],[af],[41]
 [01],[00],[00],107,[15],[45],[af],[41]
 [02],[00],[00],60,[64],[02],[c6],[ce]
 [03],[00],[00],153,[e8],[47],[55],[38]
 [01],[00],[00],108,[15],[45],[af],[41]
 [03],[00],[00],154,[e8],[47],[55],[38]
 [01],[00],[00],109,[15],[45],[af],[41]
 [02],[00],[00],62,[64],[02],[c6],[ce]
 [03],[00],[00],155,[e8],[47],[55],[38]
 [03],[00],[00],156,[e8],[47],[55],[38]
 [01],[00],[00],110,[15],[45],[af],[41]
 [02],[00],[00],63,[64],[02],[c6],[ce]
 [01],[00],[00],111,[15],[45],[b0],[41]
 [02],[00],[00],64,[64],[03],[c6],[ce]
 [03],[00],[00],157,[e8],[47],[55],[38]
 [01],[00],[00],112,[15],[45],[b0],[41]
 [02],[00],[00],65,[64],[03],[c5],[ce]
 [03],[00],[00],158,[e8],[47],[55],[38]
 [01],[00],[00],113,[15],[45],[b0],[41]
 [02],[00],[00],66,[64],[03],[c5],[cf]
 [03],[00],[00],159,[e8],[46],[55],[38]
 [02],[00],[00],67,[64],[03],[c5],[cf]
 [03],[00],[00],161,[e7],[46],[55],[38]
 [01],[FF],,114,[00],[00],[00],[00]
 [01],[00],[00],115,[14],[45],[b0],[42]
 [02],[00],[00],68,[64],[03],[c5],[cf]
 [01],[00],[00],116,[14],[45],[b0],[42]
 [03],[00],[00],162,[e8],[46],[55],[38]
 [03],[00],[00],163,[e8],[46],[55],[38]
 [01],[00],[00],117,[14],[45],[b0],[42]
 [03],[00],[00],164,[e7],[46],[55],[38]
 [01],[00],[00],118,[14],[45],[b0],[42]
 [02],[00],[00],71,[65],[03],[c6],[cf]
 [03],[00],[00],165,[e7],[46],[55],[38]
 [01],[00],[00],119,[14],[45],[b0],[42]
 [02],[00],[00],72,[65],[03],[c6],[cf]
 [01],[00],[00],120,[14],[46],[b0],[41]
 [02],[00],[00],73,[65],[03],[c6],[cf]
 [03],[00],[00],166,[e8],[46],[55],[38]
 [01],[00],[00],121,[14],[46],[b0],[42]
 [02],[00],[00],74,[64],[03],[c5],[cf]
 [01],[00],[00],122,[15],[46],[b0],[42]
 [02],[00],[00],75,[64],[03],[c4],[ce]
 [03],[00],[00],169,[e8],[46],[55],[38]
 [01],[00],[00],123,[15],[45],[b1],[42]
 [02],[00],[00],76,[63],[03],[c4],[cf]
 [01],[00],[00],124,[15],[45],[b0],[42]
 [03],[00],[00],170,[e8],[46],[55],[38]
 [02],[00],[00],77,[63],[03],[c4],[ce]
 [03],[00],[00],171,[e7],[46],[55],[38]
 [02],[00],[00],78,[63],[03],[c3],[ce]
 [03],[00],[00],172,[e7],[46],[55],[38]
 [01],[FF],,125,[00],[00],[00],[00]
 [01],[00],[00],126,[16],[45],[b1],[42]
 [02],[00],[00],79,[63],[03],[c3],[ce]
 [03],[00],[00],173,[e7],[46],[55],[38]
 [01],[00],[00],127,[16],[45],[b1],[42]
 [02],[00],[00],80,[62],[03],[c3],[ce]
 [03],[00],[00],174,[e7],[46],[55],[38]
 [01],[00],[00],128,[16],[45],[b1],[42]
 [02],[00],[00],81,[63],[03],[c3],[ce]
 [03],[00],[00],175,[e7],[46],[55],[38]
 [01],[00],[00],129,[16],[45],[b1],[41]
 [02],[00],[00],82,[63],[03],[c4],[ce]
 [03],[00],[00],176,[e8],[47],[55],[38]
 [01],[00],[00],130,[16],[45],[b1],[42]
 [02],[00],[00],83,[63],[03],[c5],[cd]
 [03],[00],[00],177,[e8],[47],[55],[38]
 [01],[00],[00],131,[16],[45],[b1],[42]
 [01],[00],[00],132,[17],[45],[b1],[42]
 [02],[00],[00],84,[63],[03],[c5],[cd]
 [02],[00],[00],85,[63],[03],[c5],[cd]
 [03],[00],[00],179,[e8],[47],[55],[37]
 [01],[00],[00],133,[17],[45],[b0],[41]
 [02],[00],[00],86,[63],[03],[c5],[cd]
 [03],[00],[00],180,[e8],[47],[55],[37]
 [01],[00],[00],134,[17],[45],[b0],[41]
 [02],[00],[00],87,[63],[03],[c4],[cd]
 [03],[00],[00],181,[e8],[47],[55],[38]
 [03],[00],[00],182,[e8],[47],[55],[38]
 [01],[FF],,135,[00],[00],[00],[00]
 [01],[00],[00],136,[17],[44],[b0],[42]
 [02],[00],[00],88,[63],[03],[c4],[cd]
 [02],[00],[00],89,[62],[03],[c3],[cd]
 [03],[00],[00],183,[e8],[47],[55],[38]
 [01],[00],[00],137,[17],[44],[b1],[42]
 [02],[00],[00],90,[62],[03],[c3],[cd]
 [03],[00],[00],184,[e8],[47],[55],[38]
 [01],[00],[00],138,[17],[44],[b1],[42]
 [03],[00],[00],185,[e8],[47],[55],[37]
 [01],[00],[00],139,[18],[44],[b1],[42]
 [02],[00],[00],91,[62],[03],[c3],[cd]
 [01],[00],[00],140,[18],[45],[b1],[42]
 [02],[00],[00],92,[62],[03],[c3],[cd]
 [03],[00],[00],187,[e8],[47],[55],[38]
 [02],[00],[00],93,[62],[03],[c3],[cd]
 [01],[00],[00],141,[17],[45],[b0],[41]
 [02],[00],[00],94,[62],[03],[c4],[cd]
 [01],[00],[00],142,[17],[45],[b0],[42]
 [03],[00],[00],189,[e8],[47],[55],[38]
 [01],[00],[00],143,[17],[45],[b0],[42]
 [02],[00],[00],95,[62],[03],[c4],[cd]
 [03],[00],[00],190,[e8],[47],[55],[38]
 [02],[00],[00],96,[63],[03],[c4],[ce]
 [01],[00],[00],144,[17],[44],[b0],[42]
 [02],[00],[00],97,[63],[02],[c4],[ce]
 [01],[00],[00],145,[16],[44],[b0],[42]
 [03],[00],[00],192,[e8],[46],[55],[38]
 [01],[00],[00],146,[16],[44],[b0],[42]
 [02],[00],[00],98,[63],[02],[c3],[ce]
 [03],[00],[00],193,[e8],[46],[56],[38]
 [01],[00],[00],147,[15],[44],[b0],[42]
 [02],[00],[00],99,[63],[02],[c3],[ce]
 [02],[00],[00],100,[63],[02],[c3],[ce]
 [03],[00],[00],195,[e8],[45],[56],[38]
 [01],[00],[00],148,[15],[44],[af],[41]
 [02],[00],[00],101,[63],[02],[c3],[ce]
 [01],[00],[00],149,[15],[44],[af],[41]
 [03],[00],[00],196,[e8],[45],[56],[38]
 [01],[00],[00],150,[15],[44],[b0],[41]
 [02],[00],[00],102,[63],[03],[c3],[ce]
 [03],[00],[00],197,[e8],[45],[56],[38]
 [01],[00],[00],151,[16],[45],[b0],[41]
 [03],[00],[00],198,[e8],[45],[56],[38]
 [02],[00],[00],104,[63],[03],[c3],[ce]
 [03],[00],[00],199,[e8],[45],[56],[38]
 [01],[00],[00],152,[16],[45],[b0],[41]
 [03],[00],[00],200,[e8],[45],[56],[38]
 [01],[00],[00],153,[15],[45],[b0],[42]
 [02],[00],[00],105,[63],[03],[c3],[ce]
 [03],[00],[00],201,[e8],[45],[56],[38]
 [01],[FF],,154,[00],[00],[00],[00]
 [01],[00],[00],155,[15],[44],[b0],[42]
 [02],[00],[00],107,[63],[03],[c3],[ce]
 [03],[00],[00],202,[e8],[45],[56],[38]
 [02],[00],[00],108,[63],[03],[c3],[ce]
 [03],[00],[00],203,[e8],[45],[56],[38]
 [01],[00],[00],156,[15],[45],[b0],[41]
 [03],[00],[00],204,[e8],[45],[56],[38]
 [01],[00],[00],157,[15],[45],[b0],[41]
 [02],[00],[00],109,[63],[03],[c3],[ce]
 [02],[00],[00],110,[63],[03],[c3],[ce]
 [03],[00],[00],205,[e8],[45],[56],[38]
 [01],[FF],,158,[00],[00],[00],[00]
 [01],[00],[00],159,[15],[44],[b0],[42]
 [03],[00],[00],206,[e8],[45],[56],[38]
 [03],[00],[00],207,[e8],[45],[56],[38]
 [01],[00],[00],160,[15],[44],[af],[42]
 [02],[00],[00],112,[63],[03],[c4],[ce]
 [03],[00],[00],208,[e8],[45],[56],[38]
 [01],[00],[00],161,[15],[44],[b0],[42]
 [02],[00],[00],113,[63],[03],[c4],[ce]
 [01],[00],[00],162,[15],[44],[b0],[42]
 [02],[00],[00],114,[63],[03],[c4],[ce]
 [03],[00],[00],209,[e8],[45],[56],[38]
 [01],[00],[00],163,[15],[44],[b0],[42]
 [02],[00],[00],115,[63],[03],[c4],[ce]
 [03],[00],[00],210,[e8],[45],[56],[38]
 [03],[00],[00],211,[e8],[45],[56],[38]
 [02],[00],[00],116,[63],[03],[c4],[ce]
 [01],[FF],,164,[00],[00],[00],[00]
 [01],[00],[00],165,[14],[45],[b0],[42]
 [02],[00],[00],117,[63],[03],[c4],[ce]
 [03],[00],[00],213,[e8],[46],[56],[38]
 [01],[00],[00],166,[14],[44],[b0],[42]
 [02],[00],[00],118,[63],[03],[c4],[ce]
 [01],[00],[00],167,[14],[45],[b0],[42]
 [03],[00],[00],214,[e8],[46],[56],[38]
 [02],[00],[00],119,[63],[03],[c4],[ce]
 [03],[00],[00],215,[e8],[46],[56],[38]
 [01],[00],[00],168,[14],[45],[b0],[42]
 [02],[00],[00],120,[63],[03],[c4],[ce]
 [03],[00],[00],216,[e8],[46],[56],[38]
 [01],[00],[00],169,[14],[45],[b0],[42]
 [03],[00],[00],217,[e8],[46],[56],[38]
 [01],[00],[00],170,[14],[45],[b0],[42]
 [02],[00],[00],122,[63],[03],[c4],[ce]
 [01],[00],[00],171,[14],[45],[b0],[42]
 [03],[00],[00],218,[e8],[46],[56],[38]
 [02],[00],[00],123,[63],[03],[c4],[ce]
 [03],[00],[00],219,[e8],[46],[56],[38]
 [01],[00],[00],172,[14],[45],[af],[42]
 [02],[00],[00],124,[63],[03],[c4],[ce]
 [03],[00],[00],220,[e8],[46],[56],[37]
 [01],[00],[00],173,[14],[45],[b0],[42]
 [02],[00],[00],125,[63],[03],[c4],[ce]
 [03],[00],[00],221,[e8],[45],[56],[37]
 [01],[00],[00],174,[14],[44],[af],[42]
 [02],[00],[00],126,[63],[03],[c4],[ce]
 [03],[00],[00],222,[e8],[46],[56],[37]
 [01],[00],[00],175,[14],[44],[af],[42]
 [02],[00],[00],127,[63],[02],[c4],[ce]
 [03],[00],[00],223,[e8],[45],[56],[37]
 [01],[00],[00],176,[14],[44],[af],[42]
 [02],[00],[00],128,[63],[03],[c4],[ce]
 [03],[00],[00],224,[e8],[45],[56],[37]
 [01],[00],[00],177,[14],[45],[b0],[42]
 [02],[00],[00],129,[63],[03],[c4],[ce]
 [03],[00],[00],225,[e8],[45],[56],[37]
 [03],[00],[00],226,[e8],[45],[56],[38]
 [02],[00],[00],130,[63],[03],[c4],[ce]
 [01],[FF],,178,[00],[00],[00],[00]
 [01],[00],[00],179,[15],[44],[b0],[42]
 [02],[00],[00],131,[63],[03],[c4],[ce]
 [02],[00],[00],132,[63],[03],[c4],[ce]
 [01],[FF],,180,[00],[00],[00],[00]
 [01],[00],[00],181,[14],[44],[af],[42]
 [01],[00],[00],182,[14],[44],[af],[42]
 [02],[00],[00],133,[63],[02],[c4],[ce]
 [03],[00],[00],230,[e8],[45],[56],[38]
